"Wallet Address",Tag,Amount,Date
0xAA00606b9e466E50B4CE0405262E63933fB8e3B4,ROI,0.005255000000000000,20-11-2025
0x3Ae571cC21Bdc5fa576746D2a1c3026d83447096,ROI,0.701879000000000000,20-11-2025
0xAA00606b9e466E50B4CE0405262E63933fB8e3B4,ROI,0.025226000000000000,20-11-2025
0x6D9152FD8Eb84309a575A260692e9d2578152d04,ROI,0.036778000000000000,20-11-2025
0xAA00606b9e466E50B4CE0405262E63933fB8e3B4,ROI,0.128236000000000000,20-11-2025
0xAaD22e1D4c4D27fedCAC04617f2b0C56995bc3eA,ROI,0.551129000000000000,20-11-2025
0xCfb867628409346627E6bBd114B6Ce3459f4E210,ROI,0.024211000000000000,20-11-2025
0x0bEfdBD056aBa2a7c295F5528eDF3E46D9B9273d,ROI,0.363662000000000000,20-11-2025
0xCfb867628409346627E6bBd114B6Ce3459f4E210,ROI,0.121057000000000000,20-11-2025
0x0bEfdBD056aBa2a7c295F5528eDF3E46D9B9273d,ROI,0.701879000000000000,20-11-2025
0xC93439aD038EC1e3c3215f9db40D14DeE59a85dC,ROI,0.016969000000000000,20-11-2025
0x138AFFdCd2C939E12Ae92dd7bbC828f322608768,ROI,0.011076000000000000,20-11-2025
0xC93439aD038EC1e3c3215f9db40D14DeE59a85dC,ROI,0.084564000000000000,20-11-2025
0x138AFFdCd2C939E12Ae92dd7bbC828f322608768,ROI,0.024153000000000000,20-11-2025
0xDB3ff3F4c98784a5D8343b36df57B59C818ea63A,ROI,0.011067000000000000,20-11-2025
0x0bEfdBD056aBa2a7c295F5528eDF3E46D9B9273d,ROI,0.363662000000000000,20-11-2025
0xDB3ff3F4c98784a5D8343b36df57B59C818ea63A,ROI,0.055334000000000000,20-11-2025
0xCfb867628409346627E6bBd114B6Ce3459f4E210,ROI,0.031580000000000000,20-11-2025
0xCfb867628409346627E6bBd114B6Ce3459f4E210,ROI,0.157905000000000000,20-11-2025
0x8fC7545910A4Ba10261f8976f0078e88FA607647,ROI,0.017702000000000000,20-11-2025
0x8fC7545910A4Ba10261f8976f0078e88FA607647,ROI,0.088360000000000000,20-11-2025
0xB9a0437EeB85e63ede10B4fC24eAf9dBE2bb4B08,ROI,0.012583000000000000,20-11-2025
0xB9a0437EeB85e63ede10B4fC24eAf9dBE2bb4B08,ROI,0.063962000000000000,20-11-2025
0xB9a0437EeB85e63ede10B4fC24eAf9dBE2bb4B08,ROI,0.318674000000000000,20-11-2025
0x5e42d5b1aA2927489d6f5Da5Cc98Eb3DdE238536,ROI,0.010487000000000000,20-11-2025
0x0E249EE50e65C1257B35a5139Ce183997a7b150F,ROI,0.075000000000000000,20-11-2025
0xB9a0437EeB85e63ede10B4fC24eAf9dBE2bb4B08,ROI,0.010494000000000000,20-11-2025
0xB9a0437EeB85e63ede10B4fC24eAf9dBE2bb4B08,ROI,0.054485000000000000,20-11-2025
0xB9a0437EeB85e63ede10B4fC24eAf9dBE2bb4B08,ROI,0.270351000000000000,20-11-2025
0x003a4A65d899939c020048615CE1331E6470b05A,ROI,0.042045000000000000,20-11-2025
0x003a4A65d899939c020048615CE1331E6470b05A,ROI,0.208135000000000000,20-11-2025
0xD284440AE4f3FC6D9c999551f0fE951234885e7b,ROI,0.008938000000000000,20-11-2025
0xB5644bfA2Ed7bca7d0d59931fe80274eA6EDA175,ROI,0.005000000000000000,20-11-2025
0x3f9b776E70f9420e4B9FE95B2213B3424d8377Ce,ROI,0.539524000000000000,20-11-2025
0xC8F892F8CcFDa20e7bf8BCa49C66d5b6BA7a8279,ROI,0.015613000000000000,20-11-2025
0xC8F892F8CcFDa20e7bf8BCa49C66d5b6BA7a8279,ROI,0.078065000000000000,20-11-2025
0x4182CAB95e5b44800084d0fc5E3CC3Ff9722b867,ROI,0.006030000000000000,20-11-2025
0xC8F892F8CcFDa20e7bf8BCa49C66d5b6BA7a8279,ROI,0.045045000000000000,20-11-2025
0x0b3cC595B97019F9845898Ab4BaBEB3c7A55eFA4,ROI,0.010050000000000000,20-11-2025
0x9393166DA5939b58FE669492A3cd114a70A68439,ROI,0.004409000000000000,20-11-2025
0xb4d532C2824C7c01352DA58b3589829349606B1a,ROI,9.902619000000000000,20-11-2025
0x0028f3ecC9b958ce694bb0737fe374E9C78ffC08,ROI,0.622863000000000000,20-11-2025
0xFb0ff2fcC371a430A87DB75b7341E1a5d9c5f8BD,ROI,1.513527000000000000,20-11-2025
0x6cBeDC74fA12791595870Ce824Fdc284C0f41451,ROI,0.110550000000000000,20-11-2025
0x96B28c18A2568c1211f7B3153a0FD12E8a8b8509,ROI,0.088114000000000000,20-11-2025
0x22d56E36431Fb58273D1F18264e6748fE05548f7,ROI,0.010100000000000000,20-11-2025
0x1834ff0b4eEEE4f24F92ad5577851Ba973528473,ROI,0.010605000000000000,20-11-2025
0x252a6519D0eF2eFBb605A458b75b19D0C2Db97F5,ROI,0.052723000000000000,20-11-2025
0xbDA9c837B09aEF67548C45598CC0c3b41cE43010,ROI,0.005050000000000000,20-11-2025
0xB9595C14318567fBCCD585a811C788D22c1e4F0C,ROI,0.011363000000000000,20-11-2025
0x0E7f832866aF630C7F3120B59e02ad4710Bd9919,ROI,0.005050000000000000,20-11-2025
0x8DD34074227c48acA5Ea468d402a3B362C355CC9,ROI,0.005050000000000000,20-11-2025
0xc7905aF972B6b1fb5Fa365Df0Cd71F2C5208da82,ROI,0.540363000000000000,20-11-2025
0x7ed7dfd78a0df3018230c3e02a335c7c230e02b9,ROI,0.125879000000000000,20-11-2025
0xe1f54F7960b2De3d0fef9780C667e86c27b7F223,ROI,0.025377000000000000,20-11-2025
0xCfb867628409346627E6bBd114B6Ce3459f4E210,ROI,0.214276000000000000,20-11-2025
0xC94688C1A2d1215a4AE25CE4e9b50145508cd00F,ROI,0.011217000000000000,20-11-2025
0x1C51D9572a0da6297a81a21579ff23B7cB780A61,ROI,0.113747000000000000,20-11-2025
0x4E4348306E00ad02dC9d98A25772Bc5947553903,ROI,0.010666000000000000,20-11-2025
0x5d040aCE0FDF451F8D256C4501DDe8D4d6b4CC8F,ROI,0.011206000000000000,20-11-2025
0x99D45c6dB8545D280312dE394cDDC1cbF78B2c61,ROI,0.246902000000000000,20-11-2025
0x5505292AC90C5a76F94633EC95C8Ae543EBFe6E5,ROI,0.012752000000000000,20-11-2025
0x5E29831bF31480b0A85E5533FB7eE7eE5eb0c51F,ROI,0.127519000000000000,20-11-2025
0xdCaE45236F48760eb7444fBbF0C13Ec8dB4244C1,ROI,0.188728000000000000,20-11-2025
0x7C4d775Ea8639F1640A9C80cC05a44a8767de2c9,ROI,0.550881000000000000,20-11-2025
0xDe5161904F36D0d7497182A8adD0389eAAdad310,ROI,0.012752000000000000,20-11-2025
0xA38Ad05370672784AecA6078cA7FEa5c9DA1B23E,ROI,0.005101000000000000,20-11-2025
0xEBcb155F8D68821D1202FA2185b62524034556E9,ROI,0.026524000000000000,20-11-2025
0x298B3aF7663E368D0fBC82793beA42094cDc2914,ROI,0.099358000000000000,20-11-2025
0x8680dDCe366cd82764E1b18f95cf13d7ae3c0ED0,ROI,0.177215000000000000,20-11-2025
0x235cdaAeb26306D7b763504D61dC8d3C5458d70A,ROI,0.013197000000000000,20-11-2025
0x298B3aF7663E368D0fBC82793beA42094cDc2914,ROI,0.115775000000000000,20-11-2025
0x281680c3a6007aB803F75F37c988E441778d2157,ROI,0.128797000000000000,20-11-2025
0x907E2fb688271ebd9d3eebD209CfafAc6e70F672,ROI,0.522842000000000000,20-11-2025
0x796A211b33c4a5406c5eDA412eE5076cCE92cA67,ROI,0.005152000000000000,20-11-2025
0x670e6e5C27EdD7998a1380AbfD9e95ff9Cb82934,ROI,0.128797000000000000,20-11-2025
0xC96366B0c4E8eAD2D22D12F08E85F2b8935a7cEd,ROI,0.128797000000000000,20-11-2025
0x30786C88B0D9f1FB7AF88e15179b334e4Ee297F3,ROI,0.010819000000000000,20-11-2025
0x3a747DeFCca8D5cB84627De36AAAC7a29C276182,ROI,0.113342000000000000,20-11-2025
0x60A27c2BE2c0E2545E1b3638110dFAC239cE849e,ROI,0.108190000000000000,20-11-2025
0x597A1c9Fd878e294C9afcC571b36d369c158cC64,ROI,0.128797000000000000,20-11-2025
0x5e42d5b1aA2927489d6f5Da5Cc98Eb3DdE238536,ROI,0.134619000000000000,20-11-2025
0xCac407c978ebdA0a977a2689dC04813179F4324A,ROI,0.040230000000000000,20-11-2025
0xe053Fb4a9914F8570c687e087A2BF5f2C2dCF5d9,ROI,0.091319000000000000,20-11-2025
0xC8F892F8CcFDa20e7bf8BCa49C66d5b6BA7a8279,ROI,0.013847000000000000,20-11-2025
0x0E9Fc81Bd180360c2B0F40586B94d195F2DDb982,ROI,0.116202000000000000,20-11-2025
0x0dD021aAB34Ff42f939Bca1d1FD9055137a95256,ROI,0.103102000000000000,20-11-2025
0x70935c2620674a5AcA628529e064eBdAbF6c31E3,ROI,0.010922000000000000,20-11-2025
0x68B6d92b7504b1f34C5c33542d75079663A55714,ROI,0.070234000000000000,20-11-2025
0x457D3eDB1d0475DBb34b673f17E970279a7d39A5,ROI,0.116985000000000000,20-11-2025
0x102565ABce60554e70F29472210e1C1d74d67e7a,ROI,0.118120000000000000,20-11-2025
0xB01C06F1AB2afaaF58127762c592C578C2f11D3b,ROI,0.124885000000000000,20-11-2025
0x57331f3AFbf9418947F26113D6D6b7401f8187c2,ROI,0.065892000000000000,20-11-2025
0x298B3aF7663E368D0fBC82793beA42094cDc2914,ROI,0.519385000000000000,20-11-2025
0xeb59F3003Cd1b0c1f596B11f16108727220a7E6D,ROI,0.105114000000000000,20-11-2025
0x895005088Fca8116aAACA671B2DBE45bFA6bF1a4,ROI,0.120881000000000000,20-11-2025
0x471646f85cE00d2566aba1673ab90Df9b2156d69,ROI,0.136648000000000000,20-11-2025
0xC896FbE7D1Ea46a4c4b0d0346487Ab4fbc092BF7,ROI,0.136648000000000000,20-11-2025
0xe1f54F7960b2De3d0fef9780C667e86c27b7F223,ROI,0.120881000000000000,20-11-2025
0xCfb867628409346627E6bBd114B6Ce3459f4E210,ROI,0.105117000000000000,20-11-2025
0x5635bb95aa59E353AB1C8Cb094cd85F94146652D,ROI,0.136648000000000000,20-11-2025
0x1063C10fD4b770cDC92c02E5653c44ADC87ac71A,ROI,0.030912000000000000,20-11-2025
0x80a2e05c3Ea31647096D731d3c2A6E30f87a9a2d,ROI,0.546593000000000000,20-11-2025
0xf8bA6501ea1a6cC6b53BcBA2Bf52f4De8e24A8B6,ROI,0.134136000000000000,20-11-2025
0x94Bef707dEb2370485349bC2c3E5fFcE86c09bf9,ROI,0.013205000000000000,20-11-2025
0x298B3aF7663E368D0fBC82793beA42094cDc2914,ROI,0.376279000000000000,20-11-2025
0xC3e549B9c04286B6280e7fd06A5aC2724BD37677,ROI,0.011148000000000000,20-11-2025
0x1782d9a4E16Eb55C904e777F0666F569582c252A,ROI,0.012262000000000000,20-11-2025
0x1f36AfE2e714f0Bf048c1Db1d765dD5b583C3f93,ROI,0.094165000000000000,20-11-2025
0x298B3aF7663E368D0fBC82793beA42094cDc2914,ROI,0.489158000000000000,20-11-2025
0x867accB2E8B0c279D78055bb60a93C7119Fd573B,ROI,0.018659000000000000,20-11-2025
0xb18B9223c9e0642ce13c359360514EDbdf71097A,ROI,0.010617000000000000,20-11-2025
0xa8B34f10441c890A6FAe3bA6cae05a173a392b2f,ROI,0.113546000000000000,20-11-2025
0xd4051d68135219a19e39FBb1aC3F6bA5CdC008Ba,ROI,0.117079000000000000,20-11-2025
0xBa2e9c1b46d2603d6204e295A1C2FEaacBb30092,ROI,0.069142000000000000,20-11-2025
0x298B3aF7663E368D0fBC82793beA42094cDc2914,ROI,1.092796000000000000,20-11-2025
0xCfb867628409346627E6bBd114B6Ce3459f4E210,ROI,0.016805000000000000,20-11-2025
0x3f9b776E70f9420e4B9FE95B2213B3424d8377Ce,ROI,0.113753000000000000,20-11-2025
0x3211848f48118c27CA641247CCa12Ce03a7dE8a7,ROI,0.134040000000000000,20-11-2025
0x69fADFEf9eD511b04F131256D7a54ECB70e9FE22,ROI,0.118599000000000000,20-11-2025
0xBEbE56F93186f962489F17EE5C822882fA2732eB,ROI,0.118170000000000000,20-11-2025
0x5c3A8C2a36F417C8b5Ef58bC54eFC31Df08C0F1f,ROI,0.015549000000000000,20-11-2025
0xDea39114553937B4075CBae5AF1DBEc384b28d31,ROI,0.118083000000000000,20-11-2025
0x3C2a6cb5102f0B87ddABf4809397fBB8C7423618,ROI,0.010723000000000000,20-11-2025
0xf94661F2Cd0FCdE49a8A18E3D2FCF9C80Ee268B7,ROI,0.016901000000000000,20-11-2025
0x75edA196152eF8bDB2B31d982E948306AB7e49d7,ROI,0.003675000000000000,20-11-2025
0xC2c96C51337f8da88A7d682eDf5dAf7b183FF18a,ROI,0.131359000000000000,20-11-2025
0x92436D5da452148cd20E1F7A02183A88FA3F5E10,ROI,0.120636000000000000,20-11-2025
0x7D5d33aCB4d964AC27cfE2B45f68F065ac7c3187,ROI,0.144097000000000000,20-11-2025
0xc273D3Ee75dae6024c2FD5389f8a53400C115E05,ROI,0.116347000000000000,20-11-2025
0xc273D3Ee75dae6024c2FD5389f8a53400C115E05,ROI,0.005362000000000000,20-11-2025
0xEBcb155F8D68821D1202FA2185b62524034556E9,ROI,0.011316000000000000,20-11-2025
0xCac407c978ebdA0a977a2689dC04813179F4324A,ROI,0.012393000000000000,20-11-2025
0x20Bcc02b637bAEa15c1A10DAD78e2cDc6A769751,ROI,0.628572000000000000,20-11-2025
0x375f0E8425c4B521d4b86eA9f3D756F3245B17dB,ROI,0.146215000000000000,20-11-2025
0x704941c5441659C96e52D361a2f8bCFd618C551e,ROI,0.124553000000000000,20-11-2025
0x65d999966aEa13d760c2Ff3B0C2128CBe7adEb70,ROI,0.234025000000000000,20-11-2025
0xc2a8EB05F4195f3Ceeb1135A664FFcBB7A1830c3,ROI,0.080868000000000000,20-11-2025
0x7eeD0A1934C84B54483429865F7CEB72000894eE,ROI,0.136061000000000000,20-11-2025
0x294E3634c048d0b7D1f331761C9d6ec3666968c2,ROI,0.125802000000000000,20-11-2025
0xDB3ff3F4c98784a5D8343b36df57B59C818ea63A,ROI,0.007859000000000000,20-11-2025
0xDB3ff3F4c98784a5D8343b36df57B59C818ea63A,ROI,0.005470000000000000,20-11-2025
0x459e5a1c529A66AFa95e5085a3686EfABd374ec1,ROI,0.027348000000000000,20-11-2025
0x68e05beD09c5a8AA288B7df3C707F81AC24de55f,ROI,0.016409000000000000,20-11-2025
0x459e5a1c529A66AFa95e5085a3686EfABd374ec1,ROI,0.240664000000000000,20-11-2025
0x00041F4905E3d19d6D44bBFE660e83155A4eE4d0,ROI,0.116714000000000000,20-11-2025
0x0572101dE7Fa90D73fD475C8e18c4ad2e344acdE,ROI,0.005470000000000000,20-11-2025
0xFB9F5964558c3aEFE09Abdb0725f28D0182b72B5,ROI,0.142211000000000000,20-11-2025
0x5902aD9182c9153948Ad8124a31B80F753196E4B,ROI,0.125802000000000000,20-11-2025
0x3886945254E66B0BE9962F059650672f66DfB95c,ROI,0.563373000000000000,20-11-2025
0x1fdA666d5e818704e80a72B11ad2D64DdF3C4c8F,ROI,0.120824000000000000,20-11-2025
0xA38Ad05370672784AecA6078cA7FEa5c9DA1B23E,ROI,0.120934000000000000,20-11-2025
0xc2a8EB05F4195f3Ceeb1135A664FFcBB7A1830c3,ROI,0.024614000000000000,20-11-2025
0xc2a8EB05F4195f3Ceeb1135A664FFcBB7A1830c3,ROI,0.098456000000000000,20-11-2025
0xDB3ff3F4c98784a5D8343b36df57B59C818ea63A,ROI,0.066162000000000000,20-11-2025
0x92Fed3930569B4628E07F4BF946cE805cc931833,ROI,0.121815000000000000,20-11-2025
0xC4C5AB7Ef919cfA2cAEF0621d7301A4463817C19,ROI,0.121594000000000000,20-11-2025
0xbC5E8bF12AEf23BC06D81d25ce160D4Bc5a26682,ROI,0.003185000000000000,20-11-2025
0x4a279f2F2aC86Ba9f5cDbc0d6E5611425162d373,ROI,0.003185000000000000,20-11-2025
0x58559a62a6447FB164FeBb97f8cbF7082d48BC45,ROI,0.127063000000000000,20-11-2025
0x98D5F5e83abb1c2Cc2358f7b91fC510Cb2361eEE,ROI,0.005552000000000000,20-11-2025
0x3f9b776E70f9420e4B9FE95B2213B3424d8377Ce,ROI,0.111866000000000000,20-11-2025
0x895005088Fca8116aAACA671B2DBE45bFA6bF1a4,ROI,0.013950000000000000,20-11-2025
0x84135F2e11d034731736d962C051aAAc75386Ee2,ROI,0.145880000000000000,20-11-2025
0x9B632E57C1A56D78e03d7aF45C000E7196Ee88DF,ROI,0.145076000000000000,20-11-2025
0x49c01193C9B61B5c05Ac8c46728D619e6Bc118Bc,ROI,0.120971000000000000,20-11-2025
0xe325Fb7C753A2E8F9312B676eB1ea7AC01509Ca1,ROI,0.034882000000000000,20-11-2025
0x66e80af825EeDDf3c37f4655609B354d11293E57,ROI,0.124710000000000000,20-11-2025
0xE0aADE8Ea57536467e1ec1a16793384D58419d0B,ROI,0.379431000000000000,20-11-2025
0x68e05beD09c5a8AA288B7df3C707F81AC24de55f,ROI,0.854358000000000000,20-11-2025
0xDf53973f7b48f15674c7b23AE530A572D7aC3981,ROI,0.005580000000000000,20-11-2025
0x7ACc2084f6A5A7fd7079a84fE9341Cc54208CB67,ROI,0.013392000000000000,20-11-2025
0xDB3ff3F4c98784a5D8343b36df57B59C818ea63A,ROI,0.038999000000000000,20-11-2025
0xC62142876319B159628D85CB7620162Bf2b3d937,ROI,0.145802000000000000,20-11-2025
0x1658Ce32cA2c96Da28dD8a548Aa51A8d792d5805,ROI,0.571310000000000000,20-11-2025
0x20Bcc02b637bAEa15c1A10DAD78e2cDc6A769751,ROI,0.573798000000000000,20-11-2025
0x5b9BB3b68804D0C422Fa2C3c69B9D3dcadE13CD6,ROI,0.011216000000000000,20-11-2025
0x51A0496DD3654a8045F9710AB921bC46BD65c3e2,ROI,0.008769000000000000,20-11-2025
0x36Ea68D2d5C66C6187590B8FFf9732CA0991B389,ROI,0.128978000000000000,20-11-2025
0x71f7446d739fB74f33545dEd29E4c9287Dbb5CC7,ROI,0.134586000000000000,20-11-2025
0x0eA36Cb0532aa69efCcCd39cFAB9199E1717CAa0,ROI,1.346956000000000000,20-11-2025
0xFcacBDE2d671064eC3B740F72cdc5573D32b7701,ROI,0.422685000000000000,20-11-2025
0x56B371A89a22FE89bea32808aBd2322bC51446bf,ROI,0.235802000000000000,20-11-2025
0xA5630EC661441078fE8a9318AA8f439776C1feab,ROI,0.118352000000000000,20-11-2025
0x20Bcc02b637bAEa15c1A10DAD78e2cDc6A769751,ROI,0.586123000000000000,20-11-2025
0x68e05beD09c5a8AA288B7df3C707F81AC24de55f,ROI,1.177882000000000000,20-11-2025
0x0572101dE7Fa90D73fD475C8e18c4ad2e344acdE,ROI,0.118586000000000000,20-11-2025
0x536b68A3Ee2f1e0Fade570B22457320774558C9a,ROI,0.118352000000000000,20-11-2025
0xc2a8EB05F4195f3Ceeb1135A664FFcBB7A1830c3,ROI,0.738460000000000000,20-11-2025
0xc2a8EB05F4195f3Ceeb1135A664FFcBB7A1830c3,ROI,0.214160000000000000,20-11-2025
0x786DF889B0338644616492A4FB8DA8e1258a5972,ROI,0.118352000000000000,20-11-2025
0xA7AeD108e902Ce247179d33E6f71E230E3fAF9B8,ROI,0.120206000000000000,20-11-2025
0x20Bcc02b637bAEa15c1A10DAD78e2cDc6A769751,ROI,1.036576000000000000,20-11-2025
0xF8a8fa784120A1014C6D089aBCc8537E6775d442,ROI,0.126486000000000000,20-11-2025
0x68e05beD09c5a8AA288B7df3C707F81AC24de55f,ROI,1.208196000000000000,20-11-2025
0x5850D0Bd2a6aC08CEEaBD667FE88dd8e99bC1d7f,ROI,0.114987000000000000,20-11-2025
0x558879A07ca856A9E5114d8C3160927Af162f1af,ROI,0.120737000000000000,20-11-2025
0x386C254cFEc0BeB4ef06408C275EeF7a6e47ECc8,ROI,0.144655000000000000,20-11-2025
0x0eA36Cb0532aa69efCcCd39cFAB9199E1717CAa0,ROI,0.333292000000000000,20-11-2025
0xeb59F3003Cd1b0c1f596B11f16108727220a7E6D,ROI,0.141210000000000000,20-11-2025
0xFcacBDE2d671064eC3B740F72cdc5573D32b7701,ROI,0.140316000000000000,20-11-2025
0xc2a8EB05F4195f3Ceeb1135A664FFcBB7A1830c3,ROI,0.169471000000000000,20-11-2025
0x3f9b776E70f9420e4B9FE95B2213B3424d8377Ce,ROI,0.178055000000000000,20-11-2025
0x3f9b776E70f9420e4B9FE95B2213B3424d8377Ce,ROI,0.014222000000000000,20-11-2025
0x3f9b776E70f9420e4B9FE95B2213B3424d8377Ce,ROI,0.127707000000000000,20-11-2025
0x170adD4f9aDDbF7BDAeBf9B1249BFa54E1635202,ROI,0.106703000000000000,20-11-2025
0x15AE5AcABf7E04dAE7E7610F7210165C0e7F3486,ROI,0.122557000000000000,20-11-2025
0x0c204a339B4138462B3BfC9c5a3A113ffF0E1062,ROI,0.076248000000000000,20-11-2025
0x8e156f9a03a199d79335BaC4dD5E3f249553718e,ROI,0.123441000000000000,20-11-2025
0xda1d7A22E2ECD0c8EA37AC471cD7Cdc8eE445280,ROI,0.123312000000000000,20-11-2025
0x0bEfdBD056aBa2a7c295F5528eDF3E46D9B9273d,ROI,0.016689000000000000,20-11-2025
0x0bEfdBD056aBa2a7c295F5528eDF3E46D9B9273d,ROI,0.016700000000000000,20-11-2025
0x0bEfdBD056aBa2a7c295F5528eDF3E46D9B9273d,ROI,0.008355000000000000,20-11-2025
0xC0eB28334201Efed48F991249434C2931711Cb50,ROI,0.530628000000000000,20-11-2025
